DATE,CN,AMT
20190514,663,2549
20190514,292,1265
20190514,27,199
20190514,66,450
20190514,13,1251
20190514,40,1697
20190514,66,1567
20190514,31,430
20190514,9,199
20190514,4,7
20190514,9,71
20190514,4,796
20190514,4,175
20190514,4,35
20190514,4,20
20190514,9,77
20190514,4,22
20190514,4,80
20190514,4,305
20190514,4,7
20190514,9,164
20190514,4,18
20190514,4,88
20190514,57,221
20190514,4,51
20190514,4,60
20190514,4,44
20190514,22,809
20190514,4,486
20190514,4,320
20190514,4,53
20190514,9,1105
20190514,9,84
20190514,4,793
20190514,9,8778
20190514,4,183
20190514,4,115
20190514,9,504
20190514,40,149
20190514,9,82
20190514,9,57
20190514,4,2210
20190514,9,133
20190514,9,641
20190514,9,601
20190514,111,5387
20190514,111,754
20190514,40,252
20190514,4,22
20190514,18,3726
20190514,13,654
20190514,18,3112
20190514,22,289
20190514,9,1162
20190514,9,459
20190514,9,38
20190514,13,146
20190514,4,75
20190514,9,349
20190514,159,480
20190514,35,126
20190514,13,239
20190514,13,1074
20190514,9,177
20190514,40,2075
20190514,27,551
20190514,27,488
20190514,18,301
20190514,9,199
20190514,367,1474
20190514,296,1386
20190514,88,1148
20190514,22,209
20190514,27,513
20190514,66,843
20190514,93,1965
20190514,93,1677
20190514,62,3619
20190514,44,1935
20190514,9,140
20190514,4,35
20190514,9,177
20190514,22,62
20190514,49,190
20190514,9,194
20190514,9,49
20190514,4,1414
20190514,4,13
20190514,4,44
20190514,84,241
20190514,31,60
20190514,4,22
20190514,4,9
20190514,4,13
20190514,4,354
20190514,22,35
20190514,31,132
20190514,4,27
20190514,4,575
20190514,4,71
20190514,62,188
20190514,80,306
20190514,22,168
20190514,13,309
20190514,4,663
20190514,40,3306
20190514,4,97
20190514,4,102
20190514,13,199
20190514,4,66
20190514,4,57
20190514,4,9
20190514,9,2212
20190514,9,4265
20190514,4,7
20190514,18,66
20190514,4,1459
20190514,186,541
20190514,44,221
20190514,4,7
20190514,40,2594
20190514,9,18
20190514,18,132
20190514,4,796
20190514,13,327
20190514,4,13
20190514,115,548
20190514,57,707
20190514,18,1388
20190514,27,2042
20190514,13,1388
20190514,18,60
20190514,18,2802
20190514,9,398
20190514,13,35
20190514,4,66
20190514,4,15
20190514,4,62
20190514,9,2448
20190514,9,2242
20190514,4,13
20190514,13,232
20190514,4,108
20190514,9,84
20190514,4,18
20190514,4,508
20190514,13,729
20190514,9,840
20190514,9,2785
20190514,4,385
20190514,13,411
20190514,22,2343
20190514,13,230
20190514,4,261
20190514,18,2418
20190514,62,168
20190514,18,157
20190514,18,158
20190514,18,690
20190514,35,1050
20190514,27,1892
20190514,4,133
20190514,354,1665
20190514,265,2334
20190514,53,912
20190514,44,343
20190514,4,102
20190514,13,522
20190514,31,716
20190514,4,34
20190514,4,49
20190514,9,199
20190514,13,325
20190514,27,1534
20190514,18,999
20190514,22,806
20190514,4,111
20190514,9,485
20190514,31,4333
20190514,4,22
20190514,4,44
20190514,9,288
20190514,27,1424
20190514,9,203
20190514,4,318
20190514,9,285
20190514,27,2720
20190514,9,1518
20190514,194,978
20190514,40,329
20190514,31,1629
20190514,13,2692
20190514,13,740
20190514,66,1536
20190514,44,430
20190514,31,305
20190514,18,2060
20190514,575,2084
20190514,393,2402
20190514,128,1574
20190514,40,612
20190514,9,57
20190514,9,248
20190514,53,381
20190514,22,1275
20190514,22,676
20190514,9,73
20190514,4,15
20190514,13,43
20190514,9,20
20190514,18,80
20190514,18,84
20190514,22,331
20190514,4,676
20190514,31,201
20190514,9,314
20190514,4,1459
20190514,4,106
20190514,4,155
20190514,4,155
20190514,31,53
20190514,18,77
20190514,9,2608
20190514,13,460
20190514,27,64
20190514,27,135
20190514,75,1027
20190514,13,34
20190514,9,93
20190514,22,1043
20190514,4,93
20190514,4,332
20190514,62,370
20190514,31,147
20190514,31,310
20190514,49,415
20190514,35,356
20190514,40,632
20190514,31,350
20190514,27,1409
20190514,27,821
20190514,4,110
20190514,22,390
20190514,13,89
20190514,13,2503
20190514,13,113
20190514,9,1008
20190514,22,213
20190514,35,754
20190514,9,213
20190514,4,84
20190514,9,3656
20190514,62,157
20190514,31,118
20190514,9,20
20190514,27,147
20190514,18,27
20190514,4,9
20190514,340,1428
20190514,283,1102
20190514,66,366
20190514,44,225
20190514,13,698
20190514,18,3711
20190514,13,1746
20190514,4,53
20190514,18,51
20190514,4,264
20190514,13,1275
20190514,9,38
20190514,4,14
20190514,13,75
20190514,4,2148
20190514,13,1615
20190514,4,5514
20190514,9,581
20190514,4,59
20190514,66,875
20190514,9,221
20190514,27,616
20190514,18,678
20190514,9,1644
20190514,13,832
20190514,4,566
20190514,9,1660
20190514,4,1697
20190514,4,4
20190514,13,35
20190514,9,9
20190514,4,61
20190514,4,875
20190514,4,35
20190514,4,265
20190514,4,88
20190514,4,1238
20190514,9,164
20190514,9,460
20190514,13,93
20190514,18,857
20190514,4,31
20190514,4,7
20190514,9,539
20190514,4,71
20190514,4,40
20190515,6,55
20190515,6,55
20190515,6,462
20190515,6,6
20190515,6,11
20190515,22,99
20190515,6,550
20190515,6,253
20190515,11,334
20190515,11,797
20190515,6,274
20190515,6,72
20190515,6,914
20190515,17,1937
20190515,6,154
20190515,6,658
20190515,6,197
20190515,11,182
20190515,44,1172
20190515,22,1487
20190515,11,861
20190515,11,274
20190515,6,165
20190515,6,215
20190515,6,270
20190515,61,309
20190515,33,1440
20190515,22,920
20190515,6,33
20190515,11,39
20190515,33,304
20190515,33,180
20190515,94,400
20190515,226,1332
20190515,28,257
20190515,11,1154
20190515,6,72
20190515,17,105
20190515,6,110
20190515,77,3527
20190515,61,4095
20190515,11,654
20190515,17,1397
20190515,17,1807
20190515,50,5499
20190515,6,215
20190515,33,1693
20190515,6,660
20190515,11,395
20190515,17,1797
20190515,39,2868
20190515,22,2009
20190515,17,1940
20190515,6,87
20190515,22,1235
20190515,33,1890
20190515,22,1093
20190515,11,336
20190515,17,3575
20190515,39,231
20190515,28,3036
20190515,6,28
20190515,17,80
20190515,6,17
20190515,116,425
20190515,231,2835
20190515,17,66
20190515,11,44
20190515,22,50
20190515,11,160
20190515,11,853
20190515,6,85
20190515,6,303
20190515,6,110
20190515,11,109
20190515,17,636
20190515,11,495
20190515,6,297
20190515,6,1034
20190515,6,1100
20190515,6,1331
20190515,6,330
20190515,6,110
20190515,6,517
20190515,6,158
20190515,6,111
20190515,11,83
20190515,6,55
20190515,6,154
20190515,6,347
20190515,6,116
20190515,6,66
20190515,6,1392
20190515,6,11
20190515,39,136
20190515,6,19
20190515,6,83
20190515,6,11
20190515,11,95
20190515,6,19
20190515,6,825
20190515,11,35
20190515,22,101
20190515,22,41
20190515,17,198
20190515,6,127
20190515,6,4950
20190515,4,9
20190515,9,75
20190515,4,2652
20190515,18,1839
20190515,4,2042
20190515,9,486
20190515,27,95
20190515,9,67
20190515,4,7390
20190515,13,204
20190515,40,1710
20190515,44,791
20190515,9,157
20190515,13,191
20190515,9,83
20190515,4,707
20190515,13,460
20190515,4,243
20190515,18,5989
20190515,18,765
20190515,4,636
20190515,9,495
20190515,9,234
20190515,9,261
20190515,4,486
20190515,13,1936
20190515,4,7
20190515,9,155
20190515,4,14
20190515,4,49
20190515,31,1044
20190515,18,255
20190515,13,272
20190515,22,429
20190515,27,514
20190515,9,146
20190515,4,57
20190515,4,133
20190515,482,27743
20190515,477,42026
20190515,367,25779
20190515,256,17708
20190515,362,20555
20190515,535,32187
20190515,327,21842
20190515,150,12690
20190515,62,3563
20190515,80,6916
20190515,393,26120
20190515,477,32494
20190515,283,27482
20190515,367,25103
20190515,234,18603
20190515,327,24325
20190515,283,19559
20190515,164,9864
20190515,75,5169
20190515,71,5295
20190515,18,190
20190515,9,2997
20190515,4,44
20190515,9,2231
20190515,4,186
20190515,13,141
20190515,4,259
20190515,4,2040
20190515,18,141
20190515,9,1962
20190515,13,186
20190515,44,861
20190515,13,4258
20190515,44,1850
20190515,40,602
20190515,9,164
20190515,9,189
20190515,9,212
20190515,106,564
20190515,13,71
20190515,4,44
20190515,9,27
20190515,18,88
20190515,9,42
20190515,13,83
20190515,751,3758
20190515,287,1729
20190515,62,812
20190515,44,510
20190515,31,446
20190515,18,34
20190515,4,124
20190515,4,486
20190515,31,84
20190515,9,10
20190515,4,4
20190515,4,97
20190515,9,135
20190515,243,613
20190515,150,615
20190515,13,1107
20190515,4,9
20190515,4,469
20190515,49,3136
20190515,4,143
20190515,22,1216
20190515,44,2365
20190515,22,1024
20190515,27,5438
20190515,4,482
20190515,4,986
20190515,35,1981
20190515,40,3211
20190515,27,3236
20190515,53,3577
20190515,35,1945
20190515,53,4643
20190515,13,606
20190515,13,249
20190515,13,544
20190515,13,358
20190515,4,137
20190515,13,2030
20190515,13,2146
20190515,18,313
20190515,4,76
20190515,13,212
20190515,9,243
20190515,4,27
20190515,4,184
20190515,22,238
20190515,13,650
20190515,71,1472
20190515,49,787
20190515,9,161
20190515,13,161
20190515,35,1690
20190515,13,276
20190515,4,309
20190515,4,163
20190515,4,4473
20190515,9,1684
20190515,9,155
20190515,9,6126
20190515,4,62
20190515,4,50
20190515,18,378
20190515,22,658
20190515,13,200
20190515,13,324
20190515,4,102
20190515,9,64
20190515,4,332
20190515,4,221
20190515,4,398
20190515,9,221
20190515,9,283
20190515,4,22
20190515,4,349
20190515,9,191
20190515,9,243
20190515,4,68
20190515,9,924
20190515,4,473
20190515,4,102
20190515,9,31
20190515,4,1870
20190515,4,97
20190515,9,49
20190515,4,9
20190515,40,229
20190515,49,3167
20190515,9,77
20190515,27,936
20190515,4,22
20190515,13,2132
20190515,4,354
20190515,27,181
20190515,18,205
20190515,4,18
20190515,9,265
20190515,18,58
20190515,53,187
20190515,181,846
20190515,31,164
20190515,4,44
20190515,9,1269
20190515,9,44
20190515,9,9
20190515,22,948
20190515,13,2464
20190515,4,13
20190515,9,11
20190515,4,111
20190515,40,158
20190515,49,491
20190515,40,357
20190515,4,13
20190515,13,614
20190515,4,111
20190515,4,499
20190515,13,442
20190515,4,351
20190515,13,1414
20190515,4,159
20190515,13,1048
20190515,4,22
20190515,4,4
20190515,4,323
20190515,4,7
20190515,49,164
20190515,35,139
20190515,4,11
20190515,13,234
20190515,4,44
20190515,9,398
20190515,4,128
20190515,18,93
20190515,4,31
20190515,4,4668
20190515,4,9
20190515,66,225
20190515,57,324
20190515,4,80
20190515,4,221
20190515,4,36
20190515,13,243
20190515,9,493
20190515,9,22
20190515,9,48
20190515,9,343
20190515,4,619
20190515,4,619
20190515,4,332
20190515,18,1733
20190515,4,141
20190515,27,2939
20190515,40,464
20190515,4,97
20190515,31,1158
20190515,4,80
20190515,4,93
20190515,4,62
20190515,4,35
20190515,4,340
20190515,4,656
20190515,4,287
20190515,4,84
20190515,4,212
20190515,4,279
20190515,4,128
20190515,4,2
20190515,27,119
20190515,4,22
20190515,31,221
20190515,9,88
20190515,22,110
20190515,4,15
20190515,4,486
20190515,35,659
20190515,11,501
20190515,6,3905
20190515,6,17
20190515,6,11
20190515,17,253
20190515,22,330
20190515,6,743
20190515,6,50
20190515,6,275
20190515,6,739
20190515,11,11
20190515,6,70
20190515,6,4574
20190515,6,55
20190515,6,990
20190515,17,230
20190515,11,36
20190515,6,50
20190515,39,165
20190515,6,198
20190515,6,110
20190515,6,61
20190515,6,52
20190515,6,44
20190515,6,33
20190515,11,1432
20190515,17,149
20190515,6,33
20190515,6,28
20190515,39,252
20190515,11,151
20190515,17,3317
20190515,6,58
20190515,6,50
20190515,6,8250
20190515,6,17
20190515,6,128
20190515,6,86
20190515,17,107
20190515,17,561
20190515,22,6041
20190515,6,83
20190515,11,564
20190515,6,34
20190515,11,216
20190515,6,55
20190515,17,197
20190515,17,890
20190515,6,64
20190515,11,570
20190515,6,28
20190515,17,1630
20190515,6,17
20190515,33,111
20190515,6,105
20190515,17,89
20190515,33,278
20190515,22,72
20190515,11,94
20190515,6,138
20190515,6,61
20190515,6,2365
20190515,6,325
20190515,22,2884
20190515,6,6
20190515,6,17
20190515,11,132
20190515,22,198
20190515,17,127
20190515,11,66
20190515,6,418
20190515,22,870
20190515,22,219
20190515,17,811
20190515,22,55
20190515,44,182
20190515,6,39
20190515,17,209
20190515,28,869
20190515,50,1091
20190515,17,482
20190515,11,568
20190515,17,1191
20190515,33,2516
20190515,6,484
20190515,6,1140
20190515,11,174
20190515,6,251
20190515,11,1986
20190515,11,281
20190515,11,24
20190515,22,84
20190515,6,99
20190515,6,198
20190515,6,325
20190515,6,297
20190515,11,25
20190515,17,25
20190515,6,25
20190515,17,51
20190515,72,315
20190515,17,78
20190515,6,55
20190515,11,7877
20190515,11,33
20190515,6,440
20190515,11,61
20190515,11,72
20190515,6,231
20190515,6,1210
20190515,6,1183
20190515,11,110
20190515,11,256
20190515,6,55
20190515,6,2030
20190515,6,33
20190515,11,63
20190515,6,33
20190515,6,825
20190515,6,880
20190515,6,275
20190515,22,93
20190515,33,282
20190515,28,198
20190515,6,147
20190515,6,138
20190515,6,2695
20190515,6,1100
20190515,6,37
20190515,6,33
20190515,72,313
20190515,28,154
20190515,11,61
20190515,11,453
20190515,6,715
20190515,6,1210
20190515,6,660
20190515,6,682
20190515,6,836
20190515,6,187
20190515,11,451
20190515,6,9
20190515,6,22
20190515,22,101
20190515,44,345
20190515,17,447
20190515,6,220
20190515,17,578
20190515,6,83
20190515,17,660
20190515,6,4290
20190515,6,9
20190515,17,134
20190515,6,79
20190515,6,248
20190515,6,22
20190515,6,2893
20190515,6,633
20190515,11,347
20190515,17,116
20190515,22,98
20190515,6,58
20190515,50,397
20190515,72,380
20190515,17,129
20190515,6,44
20190515,6,9
20190515,11,297
20190515,11,138
20190515,6,83
20190515,6,550
20190515,6,39
20190515,6,22
20190515,6,40
20190515,6,825
20190515,11,1557
20190515,6,512
20190515,6,198
20190515,11,770
20190515,6,550
20190515,6,22
20190515,6,20
20190515,17,887
20190515,6,77
20190515,11,314
20190515,6,138
20190515,6,165
20190515,28,448
20190515,66,249
20190515,72,568
20190515,28,202
20190515,28,648
20190515,6,39
20190515,11,435
20190515,28,2679
20190515,6,83
20190515,6,578
20190515,17,176
20190515,11,3575
20190515,11,952
20190515,6,594
20190515,6,657
20190515,6,270
20190515,6,550
20190515,28,75
20190515,11,107
20190515,6,825
20190515,6,17
20190515,17,48
20190515,6,85
20190515,6,1375
20190515,11,259
20190515,6,39
20190515,72,386
20190515,127,761
20190515,28,345
20190515,11,127
20190515,17,267
20190515,11,1113
20190515,6,270
20190515,6,1650
20190515,6,319
20190515,6,55
20190515,6,1205
20190515,6,160
20190515,6,512
20190515,6,407
20190515,6,1454
20190515,50,195
20190515,28,232
20190515,11,57
20190515,6,50
20190515,17,24
20190515,6,468
20190515,6,61
20190515,6,15
20190515,6,110
20190515,6,825
20190515,6,1100
20190515,6,14
20190515,17,95
20190515,11,715
20190515,6,55
20190515,6,436
20190515,6,215
20190515,6,891
20190515,6,45
20190515,6,132
20190515,6,545
20190515,6,270
20190515,6,578
20190515,6,407
20190515,6,55
20190515,6,435
20190515,6,557
20190515,17,1705
20190515,6,1279
20190515,22,598
20190515,11,105
20190515,6,31
20190515,176,627
20190515,110,844
20190515,11,347
20190515,11,866
20190515,11,141
20190515,17,938
20190515,6,55
20190515,6,55
20190515,6,297
20190515,6,325
20190515,22,440
20190515,6,55
20190515,11,2224
20190515,11,231
20190515,6,270
20190515,6,50
20190515,6,110
20190515,6,14
20190515,22,116
20190515,6,22
20190515,44,239
20190515,61,499
20190515,11,149
20190515,6,44
20190515,22,271
20190515,11,1444
20190515,17,916
20190515,22,2683
20190515,6,959
20190515,11,1091
20190515,6,677
20190515,6,165
20190515,6,69
20190515,22,1315
20190515,50,326
20190515,77,375
20190515,11,20
20190515,6,81
20190515,6,165
20190515,6,165
20190515,6,7
20190515,6,770
20190515,6,55
20190515,4,862
20190515,4,133
20190515,4,111
20190515,4,155
20190515,4,575
20190515,4,619
20190515,9,1193
20190515,9,486
20190515,4,88
20190515,4,128
20190515,4,13
20190515,4,796
20190515,111,630
20190515,53,3174
20190515,13,80
20190515,9,108
20190515,4,3492
20190515,71,210
20190515,9,1772
20190515,4,18
20190515,778,3113
20190515,314,3412
20190515,62,2760
20190515,57,1421
20190515,4,24
20190515,13,1695
20190515,75,1826
20190515,18,1512
20190515,13,1286
20190515,4,177
20190515,4,707
20190515,4,1856
20190515,4,35
20190515,4,46
20190515,4,597
20190515,9,199
20190515,4,13
20190515,13,66
20190515,4,22
20190515,4,29
20190515,9,104
20190515,4,13
20190515,4,62
20190515,9,75
20190515,4,66
20190515,27,181
20190515,4,51
20190515,4,66
20190515,4,937
20190515,13,128
20190515,4,88
20190515,9,212
20190515,4,133
20190515,4,879
20190515,13,1492
20190515,4,194
20190515,9,834
20190515,4,796
20190515,4,354
20190515,9,785
20190515,4,264
20190515,4,274
20190515,40,248
20190515,13,4897
20190515,9,4774
20190515,13,254
20190515,31,5135
20190515,4,44
20190515,186,978
20190515,119,2919
20190515,35,359
20190515,22,169
20190515,27,1129
20190515,13,2409
20190515,40,2793
20190515,13,690
20190515,9,1176
20190515,4,35
20190515,9,80
20190515,4,177
20190515,4,22
20190515,4,252
20190515,4,332
20190515,9,194
20190515,194,1284
20190515,18,40
20190515,4,40
20190515,4,97
20190515,18,1271
20190515,44,1485
20190515,31,1025
20190515,13,179
20190515,9,659
20190515,4,707
20190515,504,1815
20190515,305,1279
20190515,35,118
20190515,35,300
20190515,35,640
20190515,75,1136
20190515,75,3222
20190515,53,2129
20190515,18,3884
20190515,66,2540
20190515,4,82
20190515,9,366
20190515,4,53
20190515,4,57
20190515,4,274
20190515,13,725
20190515,9,102
20190515,4,155
20190515,4,44
20190515,9,35
20190515,4,730
20190515,4,15
20190515,75,133
20190515,53,1105
20190515,4,159
20190515,4,4
20190515,9,411
20190515,4,575
20190515,9,9
20190515,9,27
20190515,9,22
20190515,9,26
20190515,9,38
20190515,190,454
20190515,27,119
20190515,4,88
20190515,9,794
20190515,4,1326
20190515,13,24
20190515,9,18
20190515,4,44
20190515,4,530
20190515,124,438
20190515,44,199
20190515,4,44
20190515,4,22
20190515,9,95
20190515,13,1790
20190515,4,164
20190515,13,29
20190515,4,53
20190515,31,3052
20190515,40,844
20190515,9,266
20190515,4,1012
20190515,287,840
20190515,57,228
20190515,4,44
20190515,13,27
20190515,13,2351
20190515,4,22
20190515,4,146
20190515,4,309
20190515,27,73
20190515,9,977
20190515,13,2541
20190515,22,150
20190515,9,1419
20190515,9,10891
20190515,124,562
20190515,128,2897
20190515,27,326
20190515,18,158
20190515,4,1021
20190515,13,57
20190515,9,181
20190515,4,1052
20190515,4,40
20190515,9,628
20190515,4,309
20190515,4,88
20190515,13,62
20190515,4,309
20190515,4,18
20190515,4,354
20190515,13,800
20190515,9,395
20190515,4,81
20190515,27,1731
20190515,22,1059
20190515,44,2600
20190515,31,1296
20190515,44,2449
20190515,40,2033
20190515,84,3087
20190515,13,248
20190515,4,88
20190515,27,2873
20190515,13,690
20190515,97,6203
20190515,31,1364
20190515,13,413
20190515,18,1159
20190515,13,685
20190515,35,897
20190515,4,796
20190515,4,668
20190515,4,66
20190515,9,88
20190515,9,133
20190515,22,842
20190515,9,1830
20190515,75,237
20190515,18,83
20190515,4,442
20190515,4,44
20190515,31,203
20190515,18,127
20190515,62,2033
20190515,18,4207
20190515,486,2564
20190515,336,1561
20190515,57,595
20190515,44,1117
20190515,27,1364
20190515,22,2172
20190515,53,3898
20190515,4,31
20190515,4,513
20190515,18,360
20190515,22,2037
20190515,4,199
20190515,9,348
20190515,18,691
20190515,27,488
20190515,13,177
20190515,4,44
20190515,4,30
20190515,18,764
20190515,27,660
20190515,31,814
20190515,18,811
